11210388.0|30.337360935478735|-97.86327667821496|78733
17471131.0|41.389682942216986|2.1726254301724186|08010
17584891.0|41.39303454891152|2.162173278684399|08008
5398030.0|41.39696681012265|2.1674178103005888|08009
18104606.0|41.38868519356403|2.1551496361552136|08036
15695269.0|41.38253667235604|2.1495770732272166|08029
1295958.0|41.39905765536577|2.184229423120099|08018
1349311.0|41.40235701867521|2.1711190801737055|08025
15698621.0|41.4073563430039|2.1829815805463015|08026
6766647.0|30.287123948461037|-97.76816361292846|78703
13531067.0|52.36667871194905|4.865594943841575|1053 BG
9474923.0|51.204758731052614|4.4037291831801|2018
17471207.0|41.39446120127597|2.161538615651931|08008
15459188.0|41.39161588920901|2.1681677061165425|08007
13184463.0|41.38136867557121|2.180874351470804|08003
1266363.0|41.39718124558758|2.1692269203074326|08009
15458789.0|41.39098987326012|2.1685873390693984|08007
17115175.0|41.38600531434205|2.1433972223397064|08029
10378650.0|41.408073471589645|2.172669055152655|08025
12069765.0|41.37283080811488|2.1277256583925213|08903
5266080.0|41.39471080649023|2.1875425125966257|08018
2476666.0|41.39629259673742|2.142851336564479|08021
13634469.0|41.40920598885302|2.1362811552203573|08022
12375665.0|41.376214115010825|2.1449848043080397|08014
15697876.0|41.403514090283814|2.166601407188588|08037
4952774.0|41.401621513065685|2.162527390715586|08037
16100590.0|41.37963988104616|2.1772339260650244|08002
10689360.0|41.39715061638795|2.1688673947215227|08009
17584773.0|41.38988777777989|2.1701384226848304|08010
15695644.0|41.38900177509272|2.158364246578398|08011
4736808.0|41.387771215478274|2.179003365441999|08003
2538360.0|41.3771126213388|2.1334085668047944|08028
12051775.0|41.39132210274968|2.188894937862446|08003
13632619.0|41.40239507826814|2.1661234962233222|08037
2655723.0|41.39271246125488|2.143415153800257|08021
2633582.0|52.36164262283056|4.873643099057115|1054 GR
9612180.0|52.34922727252689|4.878708692397474|1077 HA
15582524.0|52.36147981828776|4.867637722070899|1054 DV
5438032.0|48.89205901805793|2.3190078754135155|75017
10463949.0|39.84199021457846|3.128425368167109|07400
6478626.0|40.406952847921026|-3.670894490597324|28007
4941335.0|40.42590392156816|-3.681647459596521|28001
12510355.0|40.42835188930747|-3.687154663105247|28001
4756811.0|40.42745443473121|-3.6857630232322447|28001
15332216.0|40.42867085768608|-3.685422757124864|28001
15825062.0|40.42177818805071|-3.691065180334564|28001
3116679.0|40.42560582409027|-3.6837047831389977|28001
3962279.0|40.4265496270664|-3.6760962311072465|28006
16539166.0|40.424836795801426|-3.6729264496130503|28009
12416420.0|40.42711543404669|-3.6788364960141378|28001
6263965.0|40.42239538897504|-3.678079789322028|28009
13435361.0|40.42326049761048|-3.677039266832216|28001
8335074.0|40.42811810240353|-3.678242168982482|28001
11490236.0|40.42268927396864|-3.674151436911256|28009
7262344.0|40.426056587881256|-3.6687616933830647|28028
8530533.0|40.42382623275573|-3.665086457696124|28028
11330049.0|40.42372935193101|-3.666032968809468|28028
17586275.0|40.43429763258053|-3.6726072804860186|28028
13468543.0|40.44252073220342|-3.673559038714501|28002
10557669.0|40.44469173236895|-3.673359960782026|28002
7395552.0|40.44938072460202|-3.6773492592371224|28002
17323600.0|40.44786803788721|-3.670115033994493|28002
7557274.0|40.44527249343043|-3.675422713509868|28002
14847711.0|40.456875620090536|-3.6797008742847366|28016
17401852.0|40.45751333631391|-3.6735856622920338|28016
11752865.0|40.45924809813289|-3.6754687649566136|28016
13387162.0|40.47962824274172|-3.682475386477958|28046
6858202.0|40.47284831182743|-3.6852778946129794|28046
10937106.0|40.45292649202429|-3.705280811695996|28039
3254586.0|40.45386349667008|-3.703175226100309|29039
12113295.0|40.44969426588938|-3.705553682687379|28039
8026146.0|40.45584159160472|-3.6960472555624575|28020
17730587.0|40.45200784276226|-3.6940093587540006|28020
13555923.0|40.38720236294332|-3.731189519381714|28025
18034555.0|40.38019795206112|-3.6929917428668704|28041
15481550.0|40.367912083028486|-3.6880491103156303|23043
17146929.0|40.37471183749025|-3.693267348716392|28041
16439699.0|40.365579585278674|-3.692650223478948|28041
15373163.0|40.37861598411077|-3.6913772488488887|28041
7573903.0|40.37057776641424|-3.690301455149666|28041
8739312.0|40.384372196718274|-3.7053557977517073|28026
15923293.0|40.38689136184516|-3.697426273547558|28026
8235473.0|40.38938279140819|-3.712124104009769|28019
14435955.0|40.37777932625118|-3.7139012356486503|28026
747423.0|40.38375249907562|-3.6497796933360274|28018
13723065.0|40.384116180616424|-3.670166552968442|28053
15647707.0|40.39003497287789|-3.67068954955389|28053
17797538.0|40.3968809073421|-3.669204723208686|28053
7014906.0|40.391735022421514|-3.669350723853336|28053
8785549.0|40.38189183457917|-3.653540495832106|28018
13694623.0|40.39221271621523|-3.6596011035997327|28053
382511.0|40.38006969990068|-3.6542770318890727|28018
1737408.0|40.40701523375632|-3.653709606961304|28030
4594164.0|40.40259641149317|-3.6492956353933432|28030
867148.0|40.40268011792512|-3.636075193781641|28030
15261457.0|40.42618050774619|-3.691686093069735|28004
1816678.0|40.43730603727622|-3.692725072064889|28010
3189794.0|40.44002384670852|-3.6988529714804015|28003
12993678.0|40.445604289556016|-3.6972218094324023|28003
14664093.0|40.48173591000815|-3.7388716316065183|28035
621417.0|40.4768311238908|-3.7389743086338183|28035
14333551.0|40.48217298070363|-3.716390064225504|28929
5829509.0|40.47659880353728|-3.725222296463744|28035
15200707.0|40.42474504314654|-3.7130815277928426|28008
15201244.0|40.42359130554613|-3.7117504087345936|28013
8209173.0|40.423542007999345|-3.712579031200917|28013
6379731.0|40.427940628029866|-3.7203908222002577|28008
12129380.0|40.43023385066289|-3.720618738151557|28008
15482904.0|40.4304574517229|-3.717464480660599|28008
14735982.0|40.427593387727|-3.7156240777038327|28008
13303840.0|40.42050267974007|-3.7163698759937183|28008
8333903.0|40.42411817764506|-3.713670826283792|28008
13674971.0|40.42691786186623|-3.7143415850790578|28008
14476996.0|40.48380326634062|-3.68991773019924|28034
17543080.0|40.49377714698126|-3.686436673358228|28034
16989960.0|40.42387297219467|-3.7257656870303153|28008
6596938.0|40.44719141930494|-3.717394832332404|28040
7026968.0|40.449846780094944|-3.7134985145868606|28040
11386800.0|40.404394994959674|-3.660661881805508|28038
8082376.0|40.396742886693026|-3.659005314477593|28038
16773267.0|40.39293817149735|-3.658897937874659|28038
17953975.0|40.46917570649405|-3.797113722089387|28023
13598783.0|40.45801499926117|-3.782072927447613|28023
7865370.0|40.40856241260848|-3.723308652639834|28005
5345573.0|40.41099763285288|-3.72738754778294|28011
290420.0|40.411360555927835|-3.7245639071651575|28011
8788542.0|40.41372763155027|-3.7311359717915673|28011
9646543.0|40.41047586804381|-3.739197743363558|28011
2033160.0|40.41214735248551|-3.7299410390882937|28011
7496237.0|40.4073668660685|-3.733022762434722|28011
12329933.0|40.4103155372202|-3.739462671859977|28011
2393322.0|40.40868908171051|-3.732114213076696|28011
677013.0|40.40567360736455|-3.7492041565278895|28011
